,discovery_score,twin_score,stability_score,final_score
cg15502888,0.0,0.0,0.7118430741510301,0.14236861483020602
cg16050349,0.0,0.0,0.7118053039165169,0.14236106078330338
cg02679745,0.0,0.0,0.7117891324473138,0.14235782648946277
cg12604192,0.0,0.0,0.7117338581268922,0.14234677162537843
cg18117393,0.0,0.0,0.7116939593116622,0.14233879186233245
cg13553455,0.0,0.0,0.7116898365348593,0.14233796730697187
cg27239147,0.0,0.0,0.71166298353575,0.14233259670715
cg18928687,0.0,0.0,0.7116546644781101,0.14233093289562201
cg11692021,0.0,0.0,0.7116455571910446,0.14232911143820892
cg06242000,0.0,0.0,0.7116297756546204,0.14232595513092408
cg11953334,0.0,0.0,0.7116283086963539,0.14232566173927078
cg10534672,0.0,0.0,0.7116202356156861,0.14232404712313723
cg07061145,0.0,0.0,0.7115785203022855,0.1423157040604571
cg16114640,0.0,0.0,0.711565267722294,0.1423130535444588
cg10549973,0.0,0.0,0.7115303671791037,0.14230607343582075
cg05970437,0.0,0.0,0.7115159312450942,0.14230318624901883
cg02929869,0.0,0.0,0.7114441370895169,0.14228882741790339
cg19873785,0.0,0.0,0.7114275925476378,0.14228551850952756
cg04653308,0.0,0.0,0.7114124844964899,0.14228249689929798
cg22821324,0.0,0.0,0.7113497254043941,0.14226994508087884
cg04454259,0.0,0.0,0.7113094882900093,0.14226189765800187
cg05722552,0.0,0.0,0.7113062915387923,0.14226125830775846
cg00116838,0.0,0.0,0.7112998575960707,0.14225997151921416
cg03705396,0.0,0.0,0.7112959419718572,0.14225918839437143
cg03975694,0.0,0.0,0.7112535005108223,0.14225070010216445
cg16261965,0.0,0.0,0.7112206746404613,0.14224413492809226
cg05111829,0.0,0.0,0.711209550730383,0.14224191014607662
cg20125159,0.0,0.0,0.7112030338536498,0.14224060677072997
cg01412445,0.0,0.0,0.7112013788134739,0.1422402757626948
cg26788215,0.0,0.0,0.7111988516747236,0.14223977033494473
cg22276571,0.0,0.0,0.7111742113350233,0.14223484226700467
cg20851097,0.0,0.0,0.711132239953573,0.1422264479907146
cg18877514,0.0,0.0,0.7110634181187968,0.14221268362375936
cg20199629,0.0,0.0,0.7110628823444927,0.14221257646889854
cg27409012,0.0,0.0,0.7110617377818826,0.14221234755637654
cg17582250,0.0,0.0,0.7110601442006738,0.14221202884013476
cg00757070,0.0,0.0,0.7110346751183296,0.14220693502366594
cg12400881,0.0,0.0,0.7110252593284659,0.14220505186569318
cg08970694,0.0,0.0,0.7109492812511954,0.14218985625023908
cg09432376,0.0,0.0,0.7109449939876795,0.1421889987975359
cg21500966,0.0,0.0,0.7109161030314414,0.14218322060628827
cg18953280,0.0,0.0,0.7109032244701358,0.14218064489402715
cg27464755,0.0,0.0,0.7108675394901456,0.14217350789802913
cg02868338,0.0,0.0,0.7108391232073425,0.14216782464146852
cg19099213,0.0,0.0,0.7108304866172587,0.14216609732345173
cg21825027,0.0,0.0,0.7107293932440207,0.14214587864880415
cg17009717,0.0,0.0,0.710623157512637,0.1421246315025274
cg01939681,0.0,0.0,0.7106161955495565,0.1421232391099113
cg25739003,0.0,0.0,0.7105757498734768,0.14211514997469538
cg09462576,0.0,0.0,0.7105633804306417,0.14211267608612835
cg01367992,0.0,0.0,0.7105367447537999,0.14210734895076
cg25716740,0.0,0.0,0.710535357002047,0.1421070714004094
cg05016508,0.0,0.0,0.7105105969921581,0.14210211939843162
cg13784855,0.0,0.0,0.7105094697073856,0.14210189394147713
cg22843446,0.0,0.0,0.7105031290022902,0.14210062580045804
cg18140857,0.0,0.0,0.7104906422690117,0.14209812845380235
cg25475171,0.0,0.0,0.7104274081527522,0.14208548163055043
cg05868316,0.0,0.0,0.7104067109094521,0.14208134218189042
cg21211748,0.0,0.0,0.7104037275598274,0.14208074551196548
cg19368582,0.0,0.0,0.7103895734963486,0.14207791469926973
cg13486556,0.0,0.0,0.7103322236566181,0.14206644473132363
cg02181494,0.0,0.0,0.7103066185924526,0.14206132371849053
cg09573795,0.0,0.0,0.7102980906618894,0.14205961813237789
cg04103317,0.0,0.0,0.7102928192407562,0.14205856384815124
cg19033555,0.0,0.0,0.7102614246435509,0.1420522849287102
cg01729862,0.0,0.0,0.7102549580690614,0.14205099161381227
cg12002314,0.0,0.0,0.7102492973417406,0.1420498594683481
cg26649005,0.0,0.0,0.7102024173604481,0.1420404834720896
cg04764624,0.0,0.0,0.7101744086163568,0.14203488172327136
cg20096208,0.0,0.0,0.7101718204817038,0.14203436409634076
cg23606079,0.0,0.0,0.7101650491283386,0.14203300982566772
cg08906015,0.0,0.0,0.7101314830666057,0.14202629661332114
cg04096365,0.0,0.0,0.7100724151775111,0.1420144830355022
cg04415689,0.0,0.0,0.7100038005476481,0.14200076010952964
cg24082826,0.0,0.0,0.7099796262445923,0.14199592524891846
cg22984616,0.0,0.0,0.7099631757514129,0.14199263515028257
cg09432154,0.0,0.0,0.7099613350751214,0.1419922670150243
cg25149155,0.0,0.0,0.7098918985622421,0.14197837971244842
cg19419801,0.0,0.0,0.709877613329131,0.14197552266582622
cg01430807,0.0,0.0,0.7098720820967259,0.1419744164193452
cg11498156,0.0,0.0,0.7098655811614359,0.1419731162322872
cg02545192,0.0,0.0,0.7098620812200882,0.14197241624401766
cg14611174,0.0,0.0,0.7098188615706365,0.1419637723141273
cg10414946,0.0,0.0,0.7098133400134966,0.14196266800269933
cg20856834,0.0,0.0,0.7098051457885413,0.14196102915770825
cg13311440,0.0,0.0,0.7097932141805948,0.14195864283611898
cg27277403,0.0,0.0,0.7097852502828744,0.14195705005657488
cg14104257,0.0,0.0,0.7097556542045237,0.14195113084090474
cg11540692,0.0,0.0,0.7097318131866339,0.1419463626373268
cg21039679,0.0,0.0,0.709712611763598,0.14194252235271962
cg14741666,0.0,0.0,0.7096864243232656,0.14193728486465312
cg10328462,0.0,0.0,0.7096815617177357,0.14193631234354714
cg07915542,0.0,0.0,0.7096685917649728,0.14193371835299456
cg03332271,0.0,0.0,0.709639776335677,0.1419279552671354
cg00686623,0.0,0.0,0.7096358774903071,0.14192717549806141
cg21200703,0.0,0.0,0.7096346640675381,0.14192693281350763
cg05508558,0.0,0.0,0.7096163210332074,0.14192326420664148
cg18548413,0.0,0.0,0.7095979338232092,0.14191958676464186
cg04398978,0.0,0.0,0.7095182774192531,0.14190365548385062
cg11655418,0.0,0.0,0.7094162379519035,0.1418832475903807
cg26116551,0.0,0.0,0.7094063344615309,0.14188126689230618
cg25011395,0.0,0.0,0.7094030306623775,0.14188060613247552
cg06084117,0.0,0.0,0.7093635258803037,0.14187270517606074
cg09218130,0.0,0.0,0.7093474271659598,0.14186948543319197
cg21522988,0.0,0.0,0.7093068251079422,0.14186136502158844
cg16386080,0.0,0.0,0.7092975788566306,0.14185951577132613
cg11579069,0.0,0.0,0.7092913985650614,0.1418582797130123
cg20557567,0.0,0.0,0.709281102006884,0.1418562204013768
cg04368716,0.0,0.0,0.7092783986969761,0.14185567973939522
cg04744379,0.0,0.0,0.7092467822344504,0.1418493564468901
cg26195577,0.0,0.0,0.7092365667959003,0.14184731335918008
cg10316764,0.0,0.0,0.7092219010273708,0.14184438020547416
cg12071073,0.0,0.0,0.7092020420890892,0.14184040841781784
cg26523005,0.0,0.0,0.7091928305094647,0.14183856610189294
cg08030082,0.0,0.0,0.7091908295428666,0.14183816590857332
cg27144162,0.0,0.0,0.7091839261560844,0.14183678523121687
cg25575359,0.0,0.0,0.7091593242327898,0.14183186484655796
cg14566624,0.0,0.0,0.7091434860403488,0.14182869720806976
cg14078309,0.0,0.0,0.709123034085854,0.1418246068171708
cg26021627,0.0,0.0,0.7091171566533276,0.14182343133066552
cg15774153,0.0,0.0,0.7091042140983305,0.1418208428196661
cg08335125,0.0,0.0,0.7090790691871516,0.14181581383743033
cg26426223,0.0,0.0,0.7090597945578143,0.14181195891156287
cg08847636,0.0,0.0,0.70905461267262,0.14181092253452401
cg01057962,0.0,0.0,0.7090445740014979,0.14180891480029958
cg07496861,0.0,0.0,0.7089793990726178,0.14179587981452355
cg08993172,0.0,0.0,0.7089671293710743,0.14179342587421487
cg10674793,0.0,0.0,0.7089664742977885,0.1417932948595577
cg20203395,0.0,0.0,0.7089530806763124,0.14179061613526248
cg26023751,0.0,0.0,0.7089186135464676,0.1417837227092935
cg07338205,0.0,0.0,0.7088556808889616,0.14177113617779233
cg06105085,0.0,0.0,0.7088380413522843,0.14176760827045687
cg16332577,0.0,0.0,0.7088014645518212,0.14176029291036427
cg12575181,0.0,0.0,0.708788504756113,0.14175770095122261
cg21311175,0.0,0.0,0.708772186396135,0.141754437279227
cg03283842,0.0,0.0,0.7087468281730042,0.14174936563460083
cg03900284,0.0,0.0,0.7087319514367908,0.14174639028735816
cg19335327,0.0,0.0,0.7087161934440156,0.14174323868880312
cg06541857,0.0,0.0,0.7087133756696379,0.14174267513392758
cg12445208,0.0,0.0,0.7087041951754545,0.1417408390350909
cg03969797,0.0,0.0,0.7086895558753707,0.14173791117507414
cg22232859,0.0,0.0,0.7086666694442575,0.1417333338888515
cg06677660,0.0,0.0,0.7086595306019531,0.14173190612039063
cg24928161,0.0,0.0,0.7086540820968419,0.14173081641936838
cg05112986,0.0,0.0,0.708650350651572,0.1417300701303144
cg00884529,0.0,0.0,0.7086151062931115,0.14172302125862232
cg17255302,0.0,0.0,0.7085765156151114,0.14171530312302227
cg07294734,0.0,0.0,0.7085364373959998,0.14170728747919997
cg25974870,0.0,0.0,0.708507915955112,0.1417015831910224
cg07952773,0.0,0.0,0.7084998243994225,0.1416999648798845
cg13247990,0.0,0.0,0.7084384122055334,0.1416876824411067
cg16426459,0.0,0.0,0.7084182784833919,0.14168365569667837
cg18081881,0.0,0.0,0.7084061416258102,0.14168122832516203
cg13520327,0.0,0.0,0.708405837972074,0.14168116759441482
cg11250247,0.0,0.0,0.7084057089990673,0.14168114179981348
cg23363832,0.0,0.0,0.7083803860471115,0.1416760772094223
cg07842593,0.0,0.0,0.7083763003710312,0.14167526007420625
cg12830694,0.0,0.0,0.7082569748883253,0.14165139497766507
cg24311382,0.0,0.0,0.7082461952787286,0.14164923905574572
cg03524308,0.0,0.0,0.7082001817543815,0.1416400363508763
cg04536922,0.0,0.0,0.7081528504466542,0.14163057008933086
cg23372001,0.0,0.0,0.7081317202052535,0.1416263440410507
cg26586164,0.0,0.0,0.7080859910824212,0.14161719821648425
cg22747092,0.0,0.0,0.7080818410229073,0.14161636820458146
cg09730361,0.0,0.0,0.7080494884807155,0.1416098976961431
cg00945507,0.0,0.0,0.7080421625662237,0.14160843251324473
cg16937611,0.0,0.0,0.7079636495696173,0.14159272991392347
cg12446644,0.0,0.0,0.7079524770839807,0.14159049541679614
cg15612436,0.0,0.0,0.7079468693281614,0.14158937386563228
cg16753209,0.0,0.0,0.7079443931494039,0.1415888786298808
cg19717326,0.0,0.0,0.7079438783197756,0.1415887756639551
cg06459378,0.0,0.0,0.7079198748370519,0.14158397496741038
cg14662172,0.0,0.0,0.7078672949693772,0.14157345899387544
cg25839227,0.0,0.0,0.7077810568135862,0.14155621136271723
cg10728503,0.0,0.0,0.7077676661033611,0.1415535332206722
cg12914657,0.0,0.0,0.7077344325336903,0.14154688650673805
cg25182621,0.0,0.0,0.7076914224088271,0.14153828448176542
cg01419679,0.0,0.0,0.7076821650532831,0.14153643301065663
cg11323198,0.0,0.0,0.7076815646878144,0.14153631293756289
cg07405796,0.0,0.0,0.7076719533966339,0.1415343906793268
cg02874605,0.0,0.0,0.7076466004728381,0.14152932009456762
cg19844287,0.0,0.0,0.7076443057435019,0.1415288611487004
cg01723464,0.0,0.0,0.707588622117913,0.1415177244235826
cg03446863,0.0,0.0,0.7075745093055429,0.14151490186110857
cg08766742,0.0,0.0,0.7075699001330281,0.14151398002660562
cg11406695,0.0,0.0,0.7075546405701837,0.14151092811403673
cg22338307,0.0,0.0,0.7075327057884706,0.14150654115769412
cg07264679,0.0,0.0,0.7074551170552608,0.14149102341105216
cg11177450,0.0,0.0,0.7074072785760678,0.14148145571521356
cg02628930,0.0,0.0,0.7073628673308345,0.1414725734661669
cg13755070,0.0,0.0,0.7073524145278294,0.14147048290556588
cg08077345,0.0,0.0,0.7073395746566534,0.14146791493133068
cg15293750,0.0,0.0,0.7073280950195711,0.14146561900391422
cg03794550,0.0,0.0,0.7072693385527266,0.14145386771054533
cg16648841,0.0,0.0,0.7072489654346578,0.14144979308693156
cg10500167,0.0,0.0,0.70722604958832,0.14144520991766402
cg07494518,0.0,0.0,0.7072125854155512,0.14144251708311026
cg06609049,0.0,0.0,0.7071985416814751,0.14143970833629502
cg26427308,0.0,0.0,0.7071801432672206,0.14143602865344412
cg27226618,0.0,0.0,0.7070717473909429,0.1414143494781886
cg11830061,0.0,0.0,0.7070685032321304,0.14141370064642608
cg21410991,0.0,0.0,0.707055401991258,0.14141108039825162
cg21545849,0.0,0.0,0.7070415989157313,0.14140831978314625
cg20414506,0.0,0.0,0.7070064577104376,0.14140129154208753
cg17169613,0.0,0.0,0.7069466934358839,0.1413893386871768
cg11378484,0.0,0.0,0.7069169200773848,0.14138338401547698
cg03799530,0.0,0.0,0.7069056112808563,0.14138112225617125
cg22308759,0.0,0.0,0.7068671384150627,0.14137342768301253
cg10218959,0.0,0.0,0.7068604414949479,0.1413720882989896
cg21261477,0.0,0.0,0.7067821529837726,0.1413564305967545
cg08367223,0.0,0.0,0.7067632529253914,0.1413526505850783
cg01699584,0.0,0.0,0.706658594182347,0.14133171883646942
cg08404227,0.0,0.0,0.7066580798061376,0.14133161596122754
cg01909921,0.0,0.0,0.7066202381816898,0.14132404763633796
cg09238598,0.0,0.0,0.7065779747636983,0.14131559495273968
cg02717866,0.0,0.0,0.7065435468360148,0.14130870936720297
cg02332073,0.0,0.0,0.7064958730813456,0.14129917461626915
cg13980834,0.0,0.0,0.7064616689591955,0.14129233379183911
cg13619768,0.0,0.0,0.706451225327068,0.14129024506541363
cg23978557,0.0,0.0,0.7064482732097801,0.14128965464195603
cg06185738,0.0,0.0,0.7064070520811353,0.14128141041622708
cg10257049,0.0,0.0,0.7063882801230589,0.1412776560246118
cg04377282,0.0,0.0,0.7062789631247102,0.14125579262494203
cg14059729,0.0,0.0,0.706277495610877,0.14125549912217542
cg18059933,0.0,0.0,0.7062492048208087,0.14124984096416174
cg04794268,0.0,0.0,0.7062332388058815,0.14124664776117632
cg21927363,0.0,0.0,0.7062029124216962,0.14124058248433924
cg13067215,0.0,0.0,0.7061955746933538,0.14123911493867078
cg16509569,0.0,0.0,0.7061864408199984,0.1412372881639997
cg11762629,0.0,0.0,0.7061787658463349,0.14123575316926698
cg09220361,0.0,0.0,0.706159974385958,0.1412319948771916
cg11248491,0.0,0.0,0.7061353298844488,0.14122706597688978
cg14448116,0.0,0.0,0.7061024827104265,0.14122049654208532
cg03161112,0.0,0.0,0.7060788589703794,0.14121577179407588
cg02579133,0.0,0.0,0.7059857600432798,0.14119715200865599
cg24105685,0.0,0.0,0.7059679872015391,0.14119359744030782
cg16609872,0.0,0.0,0.7059593731490532,0.14119187462981064
cg00186701,0.0,0.0,0.7059199551275319,0.14118399102550638
cg21815667,0.0,0.0,0.7057538151127635,0.1411507630225527
cg15779381,0.0,0.0,0.7057467735888558,0.14114935471777118
cg18003698,0.0,0.0,0.7056903172867981,0.14113806345735963
cg07281688,0.0,0.0,0.7056340871590097,0.14112681743180194
cg23813257,0.0,0.0,0.7056322476493043,0.14112644952986086
cg26536259,0.0,0.0,0.7056060939936059,0.14112121879872117
cg19257550,0.0,0.0,0.7055966070401415,0.1411193214080283
cg05529097,0.0,0.0,0.7055502214361202,0.14111004428722404
cg09722555,0.0,0.0,0.7054936478375203,0.14109872956750408
cg06800962,0.0,0.0,0.7054935301737437,0.14109870603474875
cg09600829,0.0,0.0,0.7054692961761487,0.14109385923522974
cg11511443,0.0,0.0,0.7054573871758331,0.14109147743516662
cg14473924,0.0,0.0,0.7054492926913636,0.14108985853827272
cg22802439,0.0,0.0,0.7054442663688745,0.1410888532737749
cg00234616,0.0,0.0,0.7054291626605358,0.14108583253210716
cg19777783,0.0,0.0,0.7054199260456567,0.14108398520913135
cg23347911,0.0,0.0,0.7054107976969495,0.1410821595393899
cg12336540,0.0,0.0,0.7053793257573299,0.14107586515146597
cg09096950,0.0,0.0,0.7053343783208424,0.1410668756641685
cg01565918,0.0,0.0,0.7053277598659156,0.14106555197318313
cg13706352,0.0,0.0,0.7053127794419182,0.14106255588838365
cg09102409,0.0,0.0,0.7052887033612493,0.14105774067224985
cg10313093,0.0,0.0,0.7052710201184027,0.14105420402368055
cg06792598,0.0,0.0,0.705263055902788,0.14105261118055762
cg10946435,0.0,0.0,0.7052228413392264,0.14104456826784528
cg02276686,0.0,0.0,0.7052207143484204,0.14104414286968409
cg22243733,0.0,0.0,0.7052035060965244,0.14104070121930487
cg21880328,0.0,0.0,0.7051975835873002,0.14103951671746004
cg18710985,0.0,0.0,0.7051784443780666,0.14103568887561332
cg12398397,0.0,0.0,0.7051744268518987,0.14103488537037975
cg24471555,0.0,0.0,0.7051391731639471,0.14102783463278942
cg15952725,0.0,0.0,0.7051011387190669,0.14102022774381337
cg20149998,0.0,0.0,0.7050923049027029,0.14101846098054058
cg24122922,0.0,0.0,0.7050192623629539,0.14100385247259078
cg23867624,0.0,0.0,0.7050125556566437,0.14100251113132875
cg17210604,0.0,0.0,0.7049742106179522,0.14099484212359045
cg22582569,0.0,0.0,0.7049180177698247,0.14098360355396494
cg00376639,0.0,0.0,0.704831571161307,0.1409663142322614
cg03909500,0.0,0.0,0.7048278696064533,0.14096557392129067
cg04183425,0.0,0.0,0.7048097037301555,0.1409619407460311
cg02486845,0.0,0.0,0.7047788033672322,0.14095576067344645
cg26861460,0.0,0.0,0.7047417536185483,0.14094835072370968
cg25232934,0.0,0.0,0.7046907497459725,0.14093814994919449
cg16375728,0.0,0.0,0.7046879739022001,0.14093759478044002
cg13156121,0.0,0.0,0.7046868471422328,0.14093736942844656
cg13319664,0.0,0.0,0.7046160379060707,0.14092320758121415
cg09526693,0.0,0.0,0.7046129730744054,0.14092259461488107
cg00327483,0.0,0.0,0.7046110419536288,0.14092220839072575
cg25003924,0.0,0.0,0.7045625934591633,0.14091251869183266
cg25814686,0.0,0.0,0.7044959730186215,0.14089919460372433
cg19398446,0.0,0.0,0.7043990180445664,0.14087980360891328
cg01185080,0.0,0.0,0.7043525246105712,0.14087050492211425
cg25136045,0.0,0.0,0.7043513390442842,0.14087026780885684
cg22654935,0.0,0.0,0.704330055597637,0.1408660111195274
cg00443307,0.0,0.0,0.7042954419637549,0.140859088392751
cg09462587,0.0,0.0,0.7042446931047002,0.14084893862094003
cg23970523,0.0,0.0,0.7041841657090905,0.1408368331418181
cg11469778,0.0,0.0,0.7041726574598116,0.14083453149196232
cg01705587,0.0,0.0,0.7041270421298914,0.1408254084259783
cg19301632,0.0,0.0,0.7041152356291861,0.14082304712583724
cg25377358,0.0,0.0,0.7041033420447219,0.1408206684089444
cg26817573,0.0,0.0,0.7040974615792381,0.14081949231584764
cg10083236,0.0,0.0,0.7040585053757088,0.14081170107514177
cg00035623,0.0,0.0,0.7040355601556544,0.1408071120311309
cg04999691,0.0,0.0,0.7040190137328417,0.14080380274656834
cg19561186,0.0,0.0,0.7039297419392296,0.14078594838784594
cg18441959,0.0,0.0,0.7039286653741288,0.14078573307482575
cg06952236,0.0,0.0,0.7038986030645782,0.14077972061291563
cg05921324,0.0,0.0,0.7038939868249057,0.14077879736498114
cg16363586,0.0,0.0,0.7038531357429748,0.14077062714859498
cg18692596,0.0,0.0,0.703845668659669,0.1407691337319338
cg17795586,0.0,0.0,0.70380098946284,0.140760197892568
cg00554173,0.0,0.0,0.7037446767898646,0.14074893535797292
cg12564453,0.0,0.0,0.7037248561016753,0.14074497122033508
cg18977436,0.0,0.0,0.703697441811606,0.1407394883623212
cg20330472,0.0,0.0,0.7036145154312731,0.14072290308625462
cg16834431,0.0,0.0,0.7035976471794269,0.14071952943588537
cg01712016,0.0,0.0,0.7035670616827588,0.14071341233655177
cg03064067,0.0,0.0,0.7035551533747302,0.14071103067494603
cg02901122,0.0,0.0,0.7035502649129037,0.14071005298258074
cg00155167,0.0,0.0,0.7035463832779573,0.14070927665559146
cg17568035,0.0,0.0,0.7035303694403262,0.14070607388806525
cg01465641,0.0,0.0,0.7035251293283697,0.14070502586567396
cg05362516,0.0,0.0,0.7035224771795906,0.14070449543591812
cg14163776,0.0,0.0,0.7035102646042691,0.14070205292085383
cg10321208,0.0,0.0,0.7035088374967837,0.14070176749935676
cg12085660,0.0,0.0,0.7034833371582405,0.1406966674316481
cg13675849,0.0,0.0,0.703465290209847,0.1406930580419694
cg12650635,0.0,0.0,0.7034556424455296,0.14069112848910592
cg06015218,0.0,0.0,0.7034420715776083,0.14068841431552168
cg11314292,0.0,0.0,0.703424845180268,0.14068496903605363
cg00672638,0.0,0.0,0.7034069718213153,0.14068139436426305
cg09830866,0.0,0.0,0.7034049304111967,0.14068098608223933
cg24826645,0.0,0.0,0.703379491641139,0.1406758983282278
cg25103286,0.0,0.0,0.7033781347394223,0.14067562694788446
cg03712239,0.0,0.0,0.7033779879496046,0.14067559758992093
cg23134169,0.0,0.0,0.7033428282773959,0.1406685656554792
cg08242323,0.0,0.0,0.703282026532363,0.1406564053064726
cg00873937,0.0,0.0,0.7032726104945597,0.14065452209891194
cg15750102,0.0,0.0,0.7032383165472019,0.1406476633094404
cg04689061,0.0,0.0,0.7031921087283921,0.14063842174567842
cg08343943,0.0,0.0,0.7030573951286317,0.14061147902572635
cg00904483,0.0,0.0,0.7030395192707093,0.14060790385414187
cg21664310,0.0,0.0,0.7029687100055506,0.14059374200111013
cg14851685,0.0,0.0,0.7029515799538957,0.14059031599077915
cg00690280,0.0,0.0,0.702948710102553,0.1405897420205106
cg02317907,0.0,0.0,0.7029358101597049,0.14058716203194097
cg02828104,0.0,0.0,0.7029357159283597,0.14058714318567195
cg00620223,0.0,0.0,0.7029044992716929,0.14058089985433858
cg04688368,0.0,0.0,0.7028719227940977,0.14057438455881954
cg12867068,0.0,0.0,0.702856592909731,0.14057131858194621
cg14802951,0.0,0.0,0.7028509605268168,0.14057019210536337
cg02765328,0.0,0.0,0.7028442700510374,0.1405688540102075
cg01785568,0.0,0.0,0.7027870039295692,0.14055740078591383
cg12862537,0.0,0.0,0.7027654134572816,0.14055308269145633
cg09179845,0.0,0.0,0.7027555816254064,0.1405511163250813
cg18414381,0.0,0.0,0.7027079749685519,0.14054159499371038
cg08274552,0.0,0.0,0.7027016805025923,0.14054033610051847
cg09227563,0.0,0.0,0.7026726463366353,0.14053452926732707
cg09458394,0.0,0.0,0.7026575881454267,0.14053151762908533
cg10829427,0.0,0.0,0.7026147840629112,0.14052295681258226
cg05976325,0.0,0.0,0.7026027466828946,0.14052054933657893
cg17016000,0.0,0.0,0.7026019540083808,0.14052039080167616
cg15536230,0.0,0.0,0.702597222685503,0.1405194445371006
cg14062083,0.0,0.0,0.7025722727266928,0.14051445454533856
cg15242570,0.0,0.0,0.7025337028786065,0.1405067405757213
cg06161930,0.0,0.0,0.7024863910878477,0.14049727821756955
cg27091233,0.0,0.0,0.7024647092863239,0.14049294185726477
cg13282837,0.0,0.0,0.7024535076180908,0.14049070152361817
cg03630088,0.0,0.0,0.702399175360478,0.1404798350720956
cg02772367,0.0,0.0,0.7023777251124943,0.14047554502249887
cg13352495,0.0,0.0,0.7023136693591697,0.14046273387183394
cg07471052,0.0,0.0,0.7023049317208317,0.14046098634416634
cg17696091,0.0,0.0,0.7023032410157097,0.14046064820314194
cg08205865,0.0,0.0,0.7022887731047263,0.14045775462094526
cg25383093,0.0,0.0,0.7022804856851116,0.1404560971370223
cg26229607,0.0,0.0,0.7022738500226838,0.14045477000453677
cg09628601,0.0,0.0,0.7020344794550077,0.14040689589100155
cg27169020,0.0,0.0,0.7020324096203853,0.14040648192407706
cg21073927,0.0,0.0,0.7020077715739939,0.14040155431479878
cg08169325,0.0,0.0,0.7019027800456733,0.14038055600913465
cg11442050,0.0,0.0,0.7018647060683115,0.1403729412136623
cg14426525,0.0,0.0,0.7016828397207328,0.14033656794414656
cg03874886,0.0,0.0,0.7015196091484317,0.14030392182968635
cg09152089,0.0,0.0,0.701504752460253,0.1403009504920506
cg21428681,0.0,0.0,0.701497401407188,0.1402994802814376
cg15597540,0.0,0.0,0.701449789129815,0.140289957825963
cg16598810,0.0,0.0,0.7014128058719594,0.1402825611743919
cg17607024,0.0,0.0,0.7013856836685701,0.14027713673371403
cg04410862,0.0,0.0,0.7012980931233109,0.14025961862466219
cg06580318,0.0,0.0,0.7012975442415758,0.14025950884831515
cg10805676,0.0,0.0,0.701286976796853,0.14025739535937062
cg18901940,0.0,0.0,0.7012462623919009,0.1402492524783802
cg01947224,0.0,0.0,0.7012442991213675,0.14024885982427351
cg00629217,0.0,0.0,0.7012410107527609,0.1402482021505522
cg21210789,0.0,0.0,0.7012368036003935,0.1402473607200787
cg07029998,0.0,0.0,0.7012359022080701,0.14024718044161402
cg25014318,0.0,0.0,0.7011840550393373,0.14023681100786747
cg12864235,0.0,0.0,0.7011793668092948,0.14023587336185897
cg15959756,0.0,0.0,0.7010948368329716,0.1402189673665943
cg09799873,0.0,0.0,0.7010520926428153,0.14021041852856306
cg05516537,0.0,0.0,0.7010469868448146,0.14020939736896293
cg09632416,0.0,0.0,0.7010017394301978,0.14020034788603958
cg27062617,0.0,0.0,0.7009697335381023,0.14019394670762048
cg15600342,0.0,0.0,0.7009357487824297,0.14018714975648594
cg11802013,0.0,0.0,0.7009164105324098,0.14018328210648198
cg17788682,0.0,0.0,0.7008899352295572,0.14017798704591145
cg13752043,0.0,0.0,0.7008822281553811,0.14017644563107623
cg12578166,0.0,0.0,0.70088182926586,0.140176365853172
cg22034555,0.0,0.0,0.7008605094116814,0.14017210188233628
cg03135127,0.0,0.0,0.7008008348327393,0.14016016696654784
cg07099627,0.0,0.0,0.7007715520724639,0.14015431041449278
cg07051140,0.0,0.0,0.7007674528906211,0.14015349057812423
cg10646402,0.0,0.0,0.7006812678102988,0.14013625356205978
cg17001430,0.0,0.0,0.7006448854477177,0.14012897708954355
cg00037940,0.0,0.0,0.7006200927275296,0.1401240185455059
cg04137116,0.0,0.0,0.7006046097315706,0.14012092194631412
cg15133363,0.0,0.0,0.7005766237691174,0.1401153247538235
cg07805833,0.0,0.0,0.7005603350771842,0.14011206701543685
cg11025793,0.0,0.0,0.700522669637033,0.1401045339274066
cg25173010,0.0,0.0,0.7004597177354661,0.14009194354709323
cg10065825,0.0,0.0,0.700455325162772,0.1400910650325544
cg22409223,0.0,0.0,0.7004542739227649,0.140090854784553
cg16204289,0.0,0.0,0.7004497096936828,0.14008994193873656
cg03641225,0.0,0.0,0.7004288517657106,0.14008577035314212
cg23807646,0.0,0.0,0.7004257886063494,0.1400851577212699
cg20030671,0.0,0.0,0.7003813273641945,0.14007626547283888
cg09445097,0.0,0.0,0.700327503075875,0.140065500615175
cg16525761,0.0,0.0,0.7002450553267904,0.14004901106535808
cg15566222,0.0,0.0,0.7002274321463726,0.14004548642927453
cg22659356,0.0,0.0,0.7001723725695121,0.14003447451390244
cg07882831,0.0,0.0,0.7001495635277114,0.1400299127055423
cg06999776,0.0,0.0,0.7001440998284864,0.14002881996569727
cg16468729,0.0,0.0,0.7001402225908941,0.14002804451817882
cg16616734,0.0,0.0,0.700071600177662,0.1400143200355324
cg09142399,0.0,0.0,0.7000541101482736,0.14001082202965473
cg09831553,0.0,0.0,0.700040261405357,0.1400080522810714
cg06689536,0.0,0.0,0.700029044562369,0.1400058089124738
cg09039698,0.0,0.0,0.7000236517965605,0.1400047303593121
cg20932765,0.0,0.0,0.6999809738491455,0.1399961947698291
